name,category,type,district,wgs_lng,wgs_lat
安琪儿孕婴生活馆(兴盛店),shopping,购物服务;专卖店;儿童用品店,金牛区,104.008917,30.733395
精视益眼镜(盛发街),shopping,购物服务;专卖店;眼镜店,金牛区,104.009372,30.733524
帝奥妮丝(盛兴路),shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.008941,30.73338
俏伊人靓装店时尚坊,shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.008489,30.733346
标王品牌·布鞋(土桥专卖店),shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.008522,30.733322
红依人时尚毛衣馆,shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.008558,30.73329
红旗超市(盛兴路便利店),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.008602,30.733252
宜宝贝(兴盛店),shopping,购物服务;专卖店;儿童用品店,金牛区,104.008625,30.733231
情缘通讯(盛兴路),shopping,购物服务;家电电子卖场;手机销售,金牛区,104.008655,30.733201
北京·京特(土桥专卖店),shopping,购物服务;服装鞋帽皮具店;品牌鞋店,金牛区,104.009336,30.733293
广百圆(盛兴路),shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.009336,30.733253
标王老北京布鞋(土桥专卖店),shopping,购物服务;服装鞋帽皮具店;品牌鞋店,金牛区,104.008495,30.733102
新美婷(盛兴路),shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.00933,30.733197
伊香飘影服装店,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.009282,30.73313
尚层衣舍(盛兴路),shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.009343,30.733128
中国移动(情缘通讯店),shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.008647,30.733002
天天乐超市(盛兴路),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.010377,30.733722
步步高(盛兴路),shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.008826,30.732811
美丝梦莎,shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.008782,30.732792
顺发鞋店(盛兴路),shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.008612,30.732683
刘记纯高粱酒坊,shopping,购物服务;专卖店;烟酒专卖店,金牛区,104.008339,30.732542
香叶尖,shopping,购物服务;专卖店;专营店,金牛区,104.007037,30.733071
舞东风(盛兴路分店),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.010867,30.733703
都市风电动车(土桥专卖店),shopping,购物服务;专卖店;自行车专卖店,金牛区,104.008191,30.732455
品牌折扣男女鞋(兴盛店),shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.010903,30.733724
雪伦(盛兴路),shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.008146,30.73243
老严干杂,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.008108,30.732411
成都宏茂包装机械有限公司,shopping,购物服务;专卖店;专营店,金牛区,104.00771,30.732465
舞东风(盛兴路分店),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.010867,30.733703
都市风电动车(土桥专卖店),shopping,购物服务;专卖店;自行车专卖店,金牛区,104.008191,30.732455
品牌折扣男女鞋(兴盛店),shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.010903,30.733724
雪伦(盛兴路),shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.008146,30.73243
老严干杂,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.008108,30.732411
成都宏茂包装机械有限公司,shopping,购物服务;专卖店;专营店,金牛区,104.00771,30.732465
真芯茗茶(盛兴路),shopping,购物服务;专卖店;专营店,金牛区,104.00803,30.732369
美的(欢乐谷专卖店),shopping,购物服务;家电电子卖场;家电电子卖场,金牛区,104.011463,30.733873
新盛世,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.011255,30.733274
机麻专卖店,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.008588,30.731903
宜宾纯粮酒,shopping,购物服务;专卖店;烟酒专卖店,金牛区,104.008533,30.731838
兰亭序,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.008852,30.731688
老兵007超市(兴盛店),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.011376,30.732109
晋大姐副食粮油店,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.009346,30.737857
中国移动通信手机专卖运强通讯店,shopping,购物服务;家电电子卖场;手机销售,金牛区,104.011478,30.732058
品胜当日达(金牛西华街道店),shopping,购物服务;家电电子卖场;数码电子,金牛区,104.01149,30.732024
兴盛鞋业,shopping,购物服务;专卖店;专营店,金牛区,104.01151,30.732018
天天乐超市(兴盛世家社区卫生服务站北),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.012942,30.734816
东华电脑,shopping,购物服务;家电电子卖场;数码电子,金牛区,104.011492,30.731841
林玉干杂店,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.011646,30.7319
京华电脑(盛发街),shopping,购物服务;家电电子卖场;数码电子,金牛区,104.011693,30.731866
OUBNU,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.012964,30.734808
奥克斯(成都侯家桥店),shopping,购物服务;家电电子卖场;家电电子卖场,金牛区,104.009122,30.738193
静兴电器,shopping,购物服务;家电电子卖场;综合家电商场,金牛区,104.012993,30.734826
金盾(盛发街),shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.01223,30.732146
五谷杂粮坊,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.012187,30.731997
小资生活馆(盛金路),shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.012367,30.732074
巴比兔,shopping,购物服务;专卖店;儿童用品店,金牛区,104.012681,30.732086
盛发综合市场(西门),shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.012402,30.732049
成奇通讯,shopping,购物服务;家电电子卖场;手机销售,金牛区,104.013287,30.735232
盛发综合市场(北门),shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.012681,30.732175
格力电器授权经销商汇锦电器,shopping,购物服务;家电电子卖场;家电电子卖场,金牛区,104.013403,30.735442
盛发综合市场(南门),shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.012636,30.732028
南部通讯,shopping,购物服务;家电电子卖场;手机销售,金牛区,104.013457,30.735364
鲜香超市(侯家桥二街),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.007736,30.738704
一间屋商贸,shopping,购物服务;专卖店;烟酒专卖店,金牛区,104.012749,30.731999
惠民爱超市,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.013074,30.732385
兴盛综合市场,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.01286,30.732053
鼎鑫经营部,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.00735,30.738715
侯家农贸市场,shopping,购物服务;综合市场;综合市场,金牛区,104.007181,30.738587
盛发综合市场,shopping,购物服务;综合市场;综合市场,金牛区,104.012659,30.732071
小灶高粱酒坊(金鑫大道),shopping,购物服务;专卖店;烟酒专卖店,金牛区,104.018119,30.735364
井盖批发,shopping,购物服务;专卖店;专营店,金牛区,104.019476,30.733324
诚信超市(金鑫大道),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.018292,30.735936
井盖自产自销,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.019991,30.733482
敬鑫酒坊高粱酒,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.017903,30.735883
王氏润滑油经营部,shopping,购物服务;专卖店;专营店,金牛区,104.01773,30.736251
飞山机械线切割,shopping,购物服务;专卖店;专营店|生活服务;生活服务场所;生活服务场所,金牛区,104.018129,30.73638
紫强干杂店,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.020071,30.732768
天天超市(兴盛村西北),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.017595,30.736538
久康酒水,shopping,购物服务;专卖店;烟酒专卖店,金牛区,104.021539,30.734383
天天批发超市,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.021071,30.736381
玖康酒水,shopping,购物服务;专卖店;烟酒专卖店,金牛区,104.02195,30.734562
邛崃仙居酒,shopping,购物服务;专卖店;烟酒专卖店,金牛区,104.01767,30.737348
鑫盛超市,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.018948,30.737462
新学友书店,shopping,购物服务;专卖店;书店,金牛区,104.014848,30.735231
大拇指(金鑫大道),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.017243,30.737991
糖宝贝孕婴(府河星城店),shopping,购物服务;专卖店;儿童用品店,金牛区,104.022047,30.732065
红旗超市(府河星城便利店),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.02208,30.732017
丽丰宝贝(府河星城店),shopping,购物服务;专卖店;儿童用品店,金牛区,104.022117,30.731969
芯芯茶叶,shopping,购物服务;专卖店;专营店,金牛区,104.014157,30.735453
链家(光荣西路店),shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.022415,30.732093
肖玉清干杂店,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.014106,30.735432
精修电动车,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.016633,30.738141
府河星城通讯特约代理点,shopping,购物服务;家电电子卖场;手机销售,金牛区,104.02245,30.731667
兴盛通讯店,shopping,购物服务;家电电子卖场;手机销售,金牛区,104.016698,30.738619
长久通讯店,shopping,购物服务;家电电子卖场;手机销售|生活服务;电讯营业厅;电讯营业厅,金牛区,104.016468,30.738809
超威电池电动车配件批发,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.016432,30.738841
批发零售维修电动工具电焊机空压机发电机建筑机械,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.016432,30.738841
张记酒水批发部,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.017839,30.729692
好又来实惠超市,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.020874,30.738909
腾达电脑(金鑫大道),shopping,购物服务;家电电子卖场;数码电子,金牛区,104.016217,30.739034
收废铁铜铝,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.017376,30.729503
好乡音连锁超市,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.023234,30.730887
晨光文具(时运店),shopping,购物服务;文化用品店;文化用品店,金牛区,104.022514,30.731579
天天鲜肉店,shopping,购物服务;综合市场;农副产品市场,金牛区,104.014115,30.735263
花泥鲜花,shopping,购物服务;花鸟鱼虫市场;花卉市场,金牛区,104.015082,30.735098
萱萱文具(府河苑三路),shopping,购物服务;文化用品店;文化用品店,金牛区,104.022451,30.731658
青杠菜市场,shopping,购物服务;综合市场;综合市场,金牛区,104.019133,30.73598
辉哥超市,shopping,购物服务;超级市场;超市,金牛区,104.01683,30.738513
小灶纯高粱酒坊,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.028439,30.73453
雅蒙茗茶,shopping,购物服务;专卖店;专营店,金牛区,104.027015,30.734026
大禹水庄直饮水体验服务中心(府河星城店),shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.028809,30.731939
超威电池专卖店,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.025934,30.733864
懒虫小店,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.028372,30.731908
爱婴堂母婴生活馆(府河星城店),shopping,购物服务;专卖店;儿童用品店,金牛区,104.026477,30.732206
星晨宠物,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.02598,30.731537
乐哈哈超市,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.028769,30.730534
宏远宠物食品批发零售,shopping,购物服务;专卖店;宠物用品店,金牛区,104.026024,30.731053
千家乐食品经营部,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.028907,30.730165
奇蕾电动车,shopping,购物服务;专卖店;自行车专卖店,金牛区,104.031261,30.730626
懒人超市,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.026244,30.730043
郫县罗阳蓝副食店,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.033083,30.737844
山鹰航模部落,shopping,购物服务;专卖店;专营店,金牛区,104.030642,30.729492
郫县广娃便民干杂店,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.033491,30.737783
欢乐购购物中心(府河星城店),shopping,购物服务;商场;购物中心,金牛区,104.026367,30.733225
讯网电脑(府河店),shopping,购物服务;家电电子卖场;家电电子卖场,金牛区,104.027489,30.73252
真皮世家(府河星城店),shopping,购物服务;服装鞋帽皮具店;服装鞋帽皮具店,金牛区,104.026384,30.733388
中国移动(府河星城店),shopping,购物服务;家电电子卖场;手机销售,金牛区,104.026192,30.733493
欢乐购永枫通讯专营店,shopping,购物服务;家电电子卖场;手机销售,金牛区,104.026725,30.733162
府河通讯店,shopping,购物服务;家电电子卖场;手机销售,金牛区,104.026581,30.733087
府河星城集贸市场,shopping,购物服务;综合市场;综合市场,金牛区,104.02546,30.729819
国利通讯,shopping,购物服务;家电电子卖场;手机销售,金牛区,104.030699,30.729613
鸿利超市,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.026609,30.729764
馨苑红旗连锁,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.027233,30.731015
宏鸿超市,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.02797,30.73233
居家超市(奥新路),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.03631,30.734278
三木便利店(奥新路),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.03611,30.73515
小白超市(欢乐城198南),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.040868,30.733005
根据地小卖部,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.042045,30.733363
旭丰木业,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.040265,30.731408
法普电工,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.042522,30.734355
益顺超市宅急送,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.042607,30.734374
水泥河沙,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.042807,30.734294
玥玛锁具,shopping,购物服务;专卖店;专营店,金牛区,104.042838,30.7343
祥云超市(金丰路辅路),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.043083,30.733742
扬帆超市,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.034763,30.737947
四川吴泰机械,shopping,购物服务;专卖店;专营店,金牛区,104.033998,30.737624
鑫彬超市,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.041344,30.738932
四组干杂店,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.04128,30.738992
郫县欣盛佳副食超市,shopping,购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,金牛区,104.033685,30.737495
川杭塑胶,shopping,购物服务;专卖店;专营店,金牛区,104.034532,30.738874
万安消防(浙安消防驻成都办事处),shopping,购物服务;专卖店;专营店,金牛区,104.034181,30.738867
王贾踏水蔬菜批发市场,shopping,购物服务;综合市场;综合市场,金牛区,104.037736,30.735105
