name,category,type,district,wgs_lng,wgs_lat,weight
中国农业银行(成都仙湖分理处),finance,金融保险服务;银行;中国农业银行,成华区,104.092352,30.708966,2
中国建设银行(成都仙湖支行),finance,金融保险服务;银行;中国建设银行,成华区,104.091778,30.708055,2
华夏银行ATM(赤虎桥东路),finance,金融保险服务;自动提款机;华夏银行ATM,成华区,104.089962,30.703283,2
中国民生银行24自助银行,finance,金融保险服务;自动提款机;中国民生银行ATM,成华区,104.0934,30.707413,7
中国建设银行24小时自助银行(横桥街),finance,金融保险服务;自动提款机;中国建设银行ATM,成华区,104.092877,30.704158,1
中国农业银行24小时自助银行(沙河·路苑西),finance,金融保险服务;自动提款机;中国农业银行ATM,成华区,104.086228,30.702823,1
中国建设银行24小时自助银行(沙河·路苑西),finance,金融保险服务;自动提款机;中国建设银行ATM,成华区,104.085068,30.702706,1
24自助银行服务,finance,金融保险服务;自动提款机;自动提款机,成华区,104.093993,30.70633,4
中国农业银行(成都青龙支行),finance,金融保险服务;银行;中国农业银行,成华区,104.102818,30.703732,6
中国银行(成都西林路支行),finance,金融保险服务;银行;中国银行,成华区,104.096554,30.701934,2
成都农商银行(青龙场支行),finance,金融保险服务;银行;农村商业银行,成华区,104.099796,30.705506,2
南充市商业银行,finance,金融保险服务;银行;银行,成华区,104.095351,30.708798,4
工商银行成都沙河驷马桥自助银行,finance,金融保险服务;自动提款机;中国工商银行ATM,成华区,104.098556,30.703957,1
华夏银行ATM,finance,金融保险服务;自动提款机;华夏银行ATM,成华区,104.093642,30.701626,1
成都农商银行(云龙分理处),finance,金融保险服务;银行;农村商业银行,成华区,104.105636,30.703318,4
中国农业银行(青龙小区分理处),finance,金融保险服务;银行;中国农业银行,成华区,104.105859,30.701476,2
中国工商银行ATM(致强路),finance,金融保险服务;自动提款机;中国工商银行ATM,成华区,104.110304,30.702764,1
中国工商银行(成都致顺路支行),finance,金融保险服务;银行;中国工商银行,成华区,104.112057,30.701711,2
中国建设银行ATM(致强路),finance,金融保险服务;自动提款机;中国建设银行ATM,成华区,104.110277,30.705187,1
中国银行ATM(致顺路),finance,金融保险服务;自动提款机;中国银行ATM,成华区,104.104766,30.701412,1
中国农业银行(成都龙潭支行),finance,金融保险服务;银行;中国农业银行,成华区,104.160023,30.702404,2
中国建设银行24小时自助银行(成华大道),finance,金融保险服务;自动提款机;中国建设银行ATM,成华区,104.161828,30.703418,1
成都农商银行(同仁路分理处),finance,金融保险服务;银行;农村商业银行,成华区,104.171651,30.707523,1
成都农商银行(龙潭支行),finance,金融保险服务;银行;农村商业银行,成华区,104.168259,30.708772,5
中国建设银行ATM(华冠路),finance,金融保险服务;自动提款机;中国建设银行ATM,成华区,104.169797,30.700867,1
成都银行ATM(隆兴路),finance,金融保险服务;自动提款机;自动提款机,成华区,104.164315,30.705732,2
中国建设银行24小时自助银行(龙潭寺南路),finance,金融保险服务;自动提款机;中国建设银行ATM,成华区,104.166712,30.702597,1
成都农商银行(龙港分理处),finance,金融保险服务;银行;农村商业银行,成华区,104.176163,30.702562,2
成都银行(龙港支行),finance,金融保险服务;银行;银行,成华区,104.177878,30.702388,2
中国工商银行(清河分理处),finance,金融保险服务;银行;中国工商银行,青羊区,103.972445,30.691576,2
华泰保险股份有限公司(青羊捷辉店),finance,金融保险服务;保险公司;华泰财产保险股份有限公司,青羊区,103.989296,30.690289,1
中国农业银行,finance,金融保险服务;银行;中国农业银行,青羊区,104.003413,30.693587,5
