name,category,type,district,wgs_lng,wgs_lat,weight
花泥鲜花,shopping,购物服务;花鸟鱼虫市场;花卉市场,金牛区,104.014965,30.735164,2
大拇指(金鑫大道),shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.017243,30.737991,1
链家(光荣西路店),shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.022296,30.731864,7
芯芯茶叶,shopping,购物服务;专卖店;专营店,金牛区,104.014126,30.735383,3
辉哥超市,shopping,购物服务;超级市场;超市,金牛区,104.01653,30.738685,7
收废铁铜铝,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.017608,30.729598,2
好又来实惠超市,shopping,购物服务;便民商店/便利店;便民商店/便利店,金牛区,104.020874,30.738909,1
好乡音连锁超市,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.023234,30.730887,1
青杠菜市场,shopping,购物服务;综合市场;综合市场,金牛区,104.019133,30.73598,1
小灶纯高粱酒坊,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.028439,30.73453,1
雅蒙茗茶,shopping,购物服务;专卖店;专营店,金牛区,104.027015,30.734026,1
懒虫小店,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.02859,30.731924,2
府河通讯店,shopping,购物服务;家电电子卖场;手机销售,金牛区,104.026364,30.73337,6
爱婴堂母婴生活馆(府河星城店),shopping,购物服务;专卖店;儿童用品店,金牛区,104.026477,30.732206,1
星晨宠物,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.02598,30.731537,1
乐哈哈超市,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.028838,30.73035,2
宏远宠物食品批发零售,shopping,购物服务;专卖店;宠物用品店,金牛区,104.026024,30.731053,1
奇蕾电动车,shopping,购物服务;专卖店;自行车专卖店,金牛区,104.031261,30.730626,1
懒人超市,shopping,购物服务;购物相关场所;购物相关场所,金牛区,104.026407,30.729742,3
四川吴泰机械,shopping,购物服务;专卖店;专营店,金牛区,104.033609,30.737659,5
国利通讯,shopping,购物服务;家电电子卖场;手机销售,金牛区,104.030634,30.72949,3
