name,category,type,district,wgs_lng,wgs_lat,weight
荷花池美牙诊所,medical,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,金牛区,104.072449,30.695878,1
九鼎药房(北站西二路),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.063907,30.689528,2
金牛方便药房,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.074701,30.69799,16
内科口腔科,medical,医疗保健服务;专科医院;口腔医院,金牛区,104.076974,30.697493,13
华蓥诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.081712,30.69666,5
金牛东风诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.07815,30.690466,5
美林牙科,medical,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,金牛区,104.081077,30.689765,8
五福堂大药房,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.080156,30.692759,3
金牛福慈诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.082402,30.692636,3
金牛诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.083306,30.694085,2
416医院,medical,医疗保健服务;综合医院;综合医院,成华区,104.091482,30.691902,65
金牛高笋塘诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.087766,30.693635,2
百信药业(二环路北三段店),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.084599,30.695179,1
华安堂(高笋塘药店),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.085895,30.693127,1
金牛回春堂诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.084638,30.69167,3
一心堂(解放路药店),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.08426,30.689982,2
本草堂药品(红旗巷铭艳店),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.087195,30.69635,2
成华怡民堂诊所,medical,医疗保健服务;诊所;诊所,成华区,104.093194,30.697817,3
成都交通医院,medical,医疗保健服务;综合医院;综合医院,成华区,104.102057,30.69747,31
八理骨科,medical,医疗保健服务;专科医院;骨科医院,成华区,104.106649,30.687827,62
诚丰药房,medical,医疗保健服务;医药保健销售店;药房,成华区,104.09519,30.68974,2
成华区第四人民医院门诊,medical,医疗保健服务;诊所;诊所,成华区,104.107122,30.696092,2
华安堂(驷马桥便民店),medical,医疗保健服务;医药保健销售店;药房,成华区,104.10456,30.69722,1
成华区瑞御堂大药房,medical,医疗保健服务;医药保健销售店;药房,成华区,104.103973,30.692628,2
本草堂药品连锁(成华区川铁店),medical,医疗保健服务;医药保健销售店;药房,成华区,104.115734,30.689709,2
成华成梅诊所(二仙桥西北路),medical,医疗保健服务;诊所;诊所,成华区,104.118686,30.692812,1
成华崇仁中西医诊所,medical,医疗保健服务;诊所;诊所,成华区,104.137003,30.690748,2
瀚林口腔诊所,medical,医疗保健服务;专科医院;口腔医院,成华区,104.161721,30.698537,3
向龙村卫生站,medical,医疗保健服务;诊所;诊所,成华区,104.154401,30.694369,1
龙港医院,medical,医疗保健服务;综合医院;综合医院,成华区,104.164328,30.695603,4
成都成华汇博医院,medical,医疗保健服务;综合医院;综合医院,成华区,104.164132,30.690595,1
成华红耘诊所,medical,医疗保健服务;诊所;诊所,成华区,104.1727,30.697306,3
百信益寿药店,medical,医疗保健服务;医药保健销售店;药房,成华区,104.166326,30.691398,1
瀚林口腔诊所,medical,医疗保健服务;专科医院;口腔医院,成华区,104.176338,30.696569,2
贝尔康大药房,medical,医疗保健服务;医药保健销售店;药房,成华区,104.174722,30.697014,1
乌衣路药店,medical,医疗保健服务;医药保健销售店;药房,青羊区,103.966141,30.679885,5
悦美口腔诊所,medical,医疗保健服务;专科医院;口腔医院,青羊区,103.981803,30.680061,1
四要堂,medical,医疗保健服务;诊所;诊所,青羊区,103.98356,30.681006,13
勇拳诊所,medical,医疗保健服务;诊所;诊所,青羊区,103.983167,30.687183,3
成都青羊朗博医疗门诊部,medical,医疗保健服务;诊所;诊所,青羊区,103.990851,30.686511,1
成都市第一骨科医院,medical,医疗保健服务;专科医院;骨科医院,青羊区,103.986492,30.682045,1
熊小儿,medical,医疗保健服务;诊所;诊所,青羊区,103.989126,30.682562,2
青羊敬佩诊所,medical,医疗保健服务;诊所;诊所,青羊区,103.989725,30.684957,3
唯品口腔,medical,医疗保健服务;专科医院;口腔医院,青羊区,104.004951,30.678979,34
青羊启香诊所,medical,医疗保健服务;诊所;诊所,青羊区,103.999123,30.686475,2
百汇吉诊所(金鹏街),medical,医疗保健服务;诊所;诊所,青羊区,103.996454,30.68256,2
星蓝牙科,medical,医疗保健服务;专科医院;口腔医院,青羊区,103.994272,30.679062,7
安蓉福药房,medical,医疗保健服务;医药保健销售店;药房,青羊区,104.000969,30.685666,1
洪锋诊所,medical,医疗保健服务;诊所;诊所,青羊区,103.996548,30.685411,4
天使口腔医院(金凤路),medical,医疗保健服务;专科医院;口腔医院,青羊区,104.00785,30.685476,1
黄忠社区卫生服务中心,medical,医疗保健服务;综合医院;卫生院,金牛区,104.015937,30.687478,2
红吉堂,medical,医疗保健服务;诊所;诊所,青羊区,104.02378,30.674454,160
纯福牙科,medical,医疗保健服务;专科医院;口腔医院,青羊区,104.015356,30.682448,4
金牛区丹顶鹤诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.014309,30.685951,3
青羊童德中医诊所,medical,医疗保健服务;诊所;诊所,青羊区,104.019109,30.684138,1
德福堂药房,medical,医疗保健服务;医药保健销售店;药房,青羊区,104.021961,30.680044,3
杨大鹏诊所,medical,医疗保健服务;诊所;诊所,青羊区,104.014767,30.680783,1
华安堂(抚琴店),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.033223,30.680455,1
成都市少儿住院互助金定点医院,medical,医疗保健服务;综合医院;综合医院,青羊区,104.025221,30.682391,2
弥生三立中医馆,medical,医疗保健服务;诊所;诊所,金牛区,104.025803,30.689131,1
恒博医疗美容,medical,医疗保健服务;专科医院;整形美容,金牛区,104.040676,30.68618,31
顺馨诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.042864,30.688732,6
留意牙科诊所,medical,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,金牛区,104.041466,30.683049,11
仁惠口腔,medical,医疗保健服务;专科医院;口腔医院,金牛区,104.039468,30.677743,43
金琴口腔,medical,医疗保健服务;专科医院;口腔医院,金牛区,104.03601,30.682497,19
德春堂诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.037078,30.689256,2
营通口腔诊所,medical,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,金牛区,104.038657,30.680992,1
人鑫堂诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.037755,30.685891,4
戴维中医诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.042294,30.680555,2
仁达医药连锁(抚琴店),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.034838,30.680203,1
明星医疗美容,medical,医疗保健服务;专科医院;整形美容,金牛区,104.048095,30.686341,11
视城名医馆,medical,医疗保健服务;诊所;诊所,金牛区,104.048703,30.679585,47
金牛新村锦南诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.052329,30.688996,1
瑞敏诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.045343,30.683728,6
口腔科,medical,医疗保健服务;专科医院;口腔医院,金牛区,104.055292,30.682335,16
金牛众康中西医诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.052359,30.687195,1
铁道部第二勘测设计院医院,medical,医疗保健服务;综合医院;综合医院,金牛区,104.053258,30.683275,1
金牛区第二人民医院社区药物维持治疗门诊,medical,医疗保健服务;诊所;诊所,金牛区,104.050929,30.682164,1
和平医疗诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.064146,30.685536,19
军民诊所(西城角巷),medical,医疗保健服务;诊所;诊所,青羊区,104.055554,30.679102,2
星空药房,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.061788,30.687681,3
成都大学附属医院铁二院分院,medical,医疗保健服务;综合医院;综合医院,金牛区,104.05551,30.686106,1
金牛谊友诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.054024,30.688158,3
金牛府青中医诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.058369,30.681229,2
仨仁堂大药房(西体北路),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.058416,30.685133,1
安富之家(免费体验店),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.056084,30.681026,1
华夏中医馆,medical,医疗保健服务;诊所;诊所,金牛区,104.07039,30.684591,8
蓝海医院-北楼,medical,医疗保健服务;综合医院;综合医院,青羊区,104.067441,30.678982,144
五冶医院,medical,医疗保健服务;综合医院;综合医院,金牛区,104.073714,30.687805,34
江氏智能诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.065974,30.683976,2
大华药房(成华西街),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.068484,30.68482,1
宜康大药房,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.066666,30.688098,2
拜欧大药房(星辉西路),medical,医疗保健服务;医药保健销售店;药房,金牛区,104.071299,30.681231,3
李垣红,medical,医疗保健服务;专科医院;口腔医院,金牛区,104.079562,30.680445,12
同吉康大药房,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.076742,30.67968,10
洪鉴诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.079851,30.686703,24
京西牙科,medical,医疗保健服务;诊所;诊所,金牛区,104.080651,30.684321,5
华民诊所(一环路北四段),medical,医疗保健服务;诊所;诊所,金牛区,104.082619,30.684097,1
素问堂中医诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.079362,30.683364,1
嘉美康,medical,医疗保健服务;医药保健销售店;医药保健相关,金牛区,104.087973,30.68741,36
斯迈牙科,medical,医疗保健服务;专科医院;口腔医院,成华区,104.091845,30.683813,21
福泰堂,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.085801,30.683273,40
王氏中草药,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.089698,30.680273,6
思齐牙科,medical,医疗保健服务;专科医院;口腔医院,成华区,104.097618,30.68885,8
惠润大药房,medical,医疗保健服务;医药保健销售店;药房,成华区,104.097822,30.684786,8
益锦堂大药房,medical,医疗保健服务;医药保健销售店;药房,成华区,104.101824,30.682172,2
牙牙乐口腔诊所(二环路东一段),medical,医疗保健服务;专科医院;口腔医院,成华区,104.101704,30.684428,1
九鼎药房(建设北路东院社区东),medical,医疗保健服务;医药保健销售店;药房,成华区,104.098765,30.681415,1
成都八里医院,medical,医疗保健服务;综合医院;综合医院,成华区,104.113084,30.685258,7
秉智牙科,medical,医疗保健服务;诊所;诊所,成华区,104.111121,30.679447,7
益健大药房,medical,医疗保健服务;医药保健销售店;药房,成华区,104.10917,30.681546,2
华美便民诊所,medical,医疗保健服务;诊所;诊所,成华区,104.111324,30.683714,7
膏药章膏药铺,medical,医疗保健服务;医药保健销售店;药房,成华区,104.103983,30.682769,3
成华仕通诊所,medical,医疗保健服务;诊所;诊所,成华区,104.105815,30.680424,3
口腔,medical,医疗保健服务;专科医院;口腔医院,成华区,104.118177,30.687075,3
中医馆,medical,医疗保健服务;诊所;诊所,成华区,104.118321,30.681971,13
德善大药房,medical,医疗保健服务;医药保健销售店;药房,成华区,104.115081,30.680492,2
宏康中西医门诊,medical,医疗保健服务;诊所;诊所,成华区,104.121437,30.685502,1
成都市成华区第五人民医院,medical,医疗保健服务;综合医院;综合医院,成华区,104.124779,30.68251,5
妙善诊所,medical,医疗保健服务;诊所;诊所,成华区,104.133838,30.683153,46
鸿康药房,medical,医疗保健服务;医药保健销售店;药房,成华区,104.127666,30.685235,3
锦伦儿童专科,medical,医疗保健服务;专科医院;专科医院,成华区,104.129569,30.683866,2
成华雅筑诊所,medical,医疗保健服务;诊所;诊所,成华区,104.129045,30.68725,1
知音门诊,medical,医疗保健服务;诊所;诊所,成华区,104.12512,30.684964,1
大利诊所,medical,医疗保健服务;诊所;诊所,成华区,104.138591,30.685557,5
成华华川路诊所,medical,医疗保健服务;诊所;诊所,成华区,104.137268,30.679463,4
平乐康大药房,medical,医疗保健服务;医药保健销售店;药房,成华区,104.13868,30.683474,2
成华区兴宏科大药房,medical,医疗保健服务;医药保健销售店;药房,成华区,104.150878,30.684171,4
四川康贝大药房(益正药房),medical,医疗保健服务;医药保健销售店;药房,成华区,104.156762,30.686721,1
人和牙科,medical,医疗保健服务;专科医院;口腔医院,青羊区,103.971626,30.671896,2
华大方正门诊部,medical,医疗保健服务;诊所;诊所,青羊区,103.96409,30.674293,1
百汇吉好一生诊所,medical,医疗保健服务;诊所;诊所,青羊区,103.96516,30.672098,2
药品超市,medical,医疗保健服务;医药保健销售店;药房,青羊区,103.967182,30.673302,4
嘉美大药房(光华东三路),medical,医疗保健服务;医药保健销售店;药房,青羊区,103.97002,30.674424,2
益合堂大药房(培风路),medical,医疗保健服务;医药保健销售店;药房,青羊区,103.973508,30.673183,1
康顺大药房,medical,医疗保健服务;医药保健销售店;药房,青羊区,103.96655,30.676229,1
青羊区第九人民医院,medical,医疗保健服务;综合医院;综合医院,青羊区,103.980314,30.671995,8
洁美诊所,medical,医疗保健服务;诊所;诊所,青羊区,103.98194,30.673794,10
西诚大药房,medical,医疗保健服务;医药保健销售店;药房,青羊区,103.97726,30.671015,3
承博堂诊所,medical,医疗保健服务;诊所;诊所,青羊区,103.976762,30.674089,6
痣仁堂,medical,医疗保健服务;医药保健销售店;药房,青羊区,103.990218,30.673571,19
贝尔康大药房(健佳药房),medical,医疗保健服务;医药保健销售店;药房,青羊区,103.985428,30.677315,2
吉福堂药房,medical,医疗保健服务;医药保健销售店;药房,青羊区,103.994578,30.672661,3
若兰口腔,medical,医疗保健服务;专科医院;口腔医院,青羊区,104.001209,30.670404,64
益品药业,medical,医疗保健服务;医药保健销售店;药房,青羊区,103.997847,30.675599,7
博堂诊所,medical,医疗保健服务;诊所;诊所,青羊区,103.996037,30.671137,4
亚非牙科(双清路店),medical,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,青羊区,103.996939,30.678676,1
青年钰森诊所,medical,医疗保健服务;诊所;诊所,青羊区,104.000931,30.675339,1
成楠大药房,medical,医疗保健服务;医药保健销售店;药房,青羊区,104.003454,30.675106,2
皮肤病专科,medical,医疗保健服务;专科医院;传染病医院,青羊区,104.014869,30.673896,9
成都嘉美整形,medical,医疗保健服务;专科医院;整形美容,青羊区,104.011004,30.674742,4
益生堂大药房,medical,医疗保健服务;医药保健销售店;药房,青羊区,104.006959,30.670504,3
立创健康大药房(清江店),medical,医疗保健服务;医药保健销售店;药房,青羊区,104.005457,30.674882,1
康得诊所,medical,医疗保健服务;诊所;诊所,青羊区,104.015081,30.676529,5
益安堂大药房,medical,医疗保健服务;医药保健销售店;药房,青羊区,104.017698,30.669547,10
青羊区富膏奇骨馆中医诊所,medical,医疗保健服务;专科医院;骨科医院,青羊区,104.019386,30.673263,1
成都胃病医院,medical,医疗保健服务;专科医院;专科医院,青羊区,104.029994,30.672772,6
瑞美大药房,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.033862,30.67607,9
金鹿骨科,medical,医疗保健服务;诊所;诊所,青羊区,104.032263,30.670345,6
汇康大药房,medical,医疗保健服务;医药保健销售店;药房,青羊区,104.027531,30.676047,4
景华诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.03045,30.67794,7
阳氏诊所(百寿路),medical,医疗保健服务;诊所;诊所,金牛区,104.031706,30.673691,1
中医馆,medical,医疗保健服务;诊所;诊所,金牛区,104.038714,30.66779,222
金琴南路社区卫生服务站(抚琴西南路12号院东),medical,医疗保健服务;综合医院;卫生院,金牛区,104.035023,30.678584,1
福道堂诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.041175,30.673387,10
益延堂大药房,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.03413,30.67276,3
青羊康华中医诊所,medical,医疗保健服务;诊所;诊所,青羊区,104.034432,30.670358,1
中医馆,medical,医疗保健服务;诊所;诊所,青羊区,104.055709,30.672261,302
瑞康大药房,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.046099,30.671855,7
富康牙医诊所,medical,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,金牛区,104.047089,30.676502,3
华医泌尿医学门诊部,medical,医疗保健服务;专科医院;专科医院,金牛区,104.043981,30.675791,3
重德口腔门诊部,medical,医疗保健服务;专科医院;口腔医院,青羊区,104.053124,30.67863,2
愚仁中医诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.048658,30.673995,1
青羊区人民医院,medical,医疗保健服务;综合医院;卫生院,青羊区,104.057518,30.676169,7
御河社区卫生服务中心,medical,医疗保健服务;综合医院;卫生院,青羊区,104.063442,30.670548,3
永信康元诊所,medical,医疗保健服务;诊所;诊所,青羊区,104.061414,30.674934,3
琥和口腔,medical,医疗保健服务;专科医院;口腔医院,青羊区,104.0558,30.674448,4
德仁堂(江汉店),medical,医疗保健服务;医药保健销售店;药房,青羊区,104.061166,30.676814,1
人中药房,medical,医疗保健服务;医药保健销售店;药房,青羊区,104.064661,30.673305,41
成都瑞恩糖尿病医院,medical,医疗保健服务;专科医院;专科医院,青羊区,104.070782,30.671115,3
锦阳诊所,medical,医疗保健服务;诊所;诊所,青羊区,104.069716,30.674072,10
马泷齿科成都诊所,medical,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,青羊区,104.067096,30.669905,4
德厚医馆,medical,医疗保健服务;诊所;诊所,青羊区,104.075219,30.673348,77
青羊区康永利大药房,medical,医疗保健服务;医药保健销售店;药房,青羊区,104.076378,30.671838,7
洪康诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.082019,30.676746,5
禾一诊所,medical,医疗保健服务;诊所;诊所,锦江区,104.076096,30.667778,55
通顺诊所,medical,医疗保健服务;诊所;诊所,青羊区,104.079024,30.670183,3
中医馆,medical,医疗保健服务;诊所;诊所,金牛区,104.084217,30.678583,6
平价德源堂,medical,医疗保健服务;医药保健销售店;药房,青羊区,104.075555,30.676888,1
金牛李枝华中医骨科诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.078523,30.677781,2
成都福泰堂药品(百姓康大药房),medical,医疗保健服务;医药保健销售店;药房,青羊区,104.082011,30.670608,1
石油成都医院,medical,医疗保健服务;综合医院;综合医院,成华区,104.091959,30.675704,24
四川省建筑医院-CT室,medical,医疗保健服务;综合医院;综合医院,金牛区,104.086725,30.674341,38
成都市中医医院,medical,医疗保健服务;综合医院;综合医院,青羊区,104.08567,30.670862,79
成都正好医学美容医院,medical,医疗保健服务;专科医院;整形美容,青羊区,104.084026,30.67393,4
锦江圣康诊所,medical,医疗保健服务;诊所;诊所,锦江区,104.089082,30.669852,1
海王星辰健康药房(建设北路一段店),medical,医疗保健服务;医药保健销售店;药房,成华区,104.088586,30.672938,1
电子科技大学医院,medical,医疗保健服务;综合医院;综合医院,成华区,104.10132,30.676668,2
光阳诊所,medical,医疗保健服务;诊所;诊所,成华区,104.104873,30.670202,135
郡阳诊所,medical,医疗保健服务;诊所;诊所,成华区,104.099404,30.665912,61
德驰牙科,medical,医疗保健服务;专科医院;口腔医院,成华区,104.095365,30.67502,1
成华晓袁诊所,medical,医疗保健服务;诊所;诊所,成华区,104.094058,30.677987,1
国光医院,medical,医疗保健服务;综合医院;综合医院,成华区,104.099054,30.671089,2
厂北路诊所,medical,医疗保健服务;诊所;诊所,成华区,104.105757,30.677964,3
华美牙科(东门店),medical,医疗保健服务;专科医院;口腔医院,成华区,104.106497,30.6753,1
兴星诊所,medical,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,成华区,104.111003,30.67443,20
健之佳健康药房,medical,医疗保健服务;医药保健销售店;药房,成华区,104.109827,30.669804,1
德仁堂(伊藤洋华堂建设路店),medical,医疗保健服务;医药保健销售店;药房,成华区,104.106594,30.673718,2
药易购健康之家(二环路东二段药店),medical,医疗保健服务;医药保健销售店;药房,成华区,104.10793,30.671913,1
华众口腔,medical,医疗保健服务;专科医院;口腔医院,成华区,104.122342,30.674649,17
西南电管局职工医院,medical,医疗保健服务;综合医院;综合医院,成华区,104.126596,30.669637,6
龙康药房,medical,医疗保健服务;医药保健销售店;药房,成华区,104.13236,30.677783,4
成都理工大学医院,medical,医疗保健服务;综合医院;综合医院,成华区,104.140145,30.67921,1
九五诊所,medical,医疗保健服务;诊所;诊所,成华区,104.137257,30.671786,1
成华区学府大药房,medical,医疗保健服务;医药保健销售店;药房,成华区,104.141521,30.672599,1
利民中西医诊所(中环路崔家店路段),medical,医疗保健服务;诊所;诊所,成华区,104.135498,30.673926,1
成华区慈世济民诊所,medical,医疗保健服务;诊所;诊所,成华区,104.144996,30.679345,1
丛树村卫生站,medical,医疗保健服务;诊所;诊所,成华区,104.163646,30.67869,1
顺安诊所(万柳路),medical,医疗保健服务;诊所;诊所,青羊区,103.967007,30.660581,2
慧丰诊所,medical,医疗保健服务;诊所;诊所,青羊区,103.966144,30.667635,3
博妙诊所,medical,医疗保健服务;诊所;诊所,青羊区,103.972856,30.668692,4
宜佳诊所,medical,医疗保健服务;诊所;诊所,青羊区,103.976489,30.667214,13
琼英诊所,medical,医疗保健服务;诊所;诊所,青羊区,103.977933,30.662329,11
龙一药品,medical,医疗保健服务;医药保健销售店;药房,青羊区,103.981103,30.667622,3
敬德堂药店(万寿三路),medical,医疗保健服务;医药保健销售店;药房,青羊区,103.977803,30.664106,1
百汇吉便民健康民安康中西医诊所,medical,医疗保健服务;诊所;诊所,武侯区,103.974112,30.662415,1
和济堂,medical,医疗保健服务;诊所;诊所,青羊区,103.989825,30.668006,24
松月堂中医诊所,medical,医疗保健服务;诊所;诊所,青羊区,103.992764,30.663771,2
德祥大药房,medical,医疗保健服务;医药保健销售店;药房,武侯区,104.000254,30.660248,14
圣爱中医馆(优品道店),medical,医疗保健服务;诊所;诊所,青羊区,104.003108,30.664116,1
康骨坊,medical,医疗保健服务;专科医院;专科医院,青羊区,104.003207,30.668161,4
瑞丽牙科,medical,医疗保健服务;专科医院;口腔医院,青羊区,103.997595,30.664669,2
爱朋诊所,medical,医疗保健服务;诊所;诊所,青羊区,103.996264,30.669112,2
爱雅堂口腔,medical,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,青羊区,104.000448,30.665349,2
仁康大药房(玉宇路),medical,医疗保健服务;医药保健销售店;药房,青羊区,103.993892,30.667803,1
青羊格林诊所(水岸格林西南),medical,医疗保健服务;诊所;诊所,青羊区,103.996721,30.665939,1
鑫华仁药房(东坡店),medical,医疗保健服务;医药保健销售店;药房,青羊区,103.994345,30.666445,1
华安堂(华忱大药房),medical,医疗保健服务;医药保健销售店;药房,青羊区,103.999077,30.667939,1
格瑞大药房(瑞南路店),medical,医疗保健服务;医药保健销售店;药房,青羊区,103.997657,30.667246,1
成都周围血管病医院,medical,医疗保健服务;专科医院;专科医院,青羊区,104.00938,30.6672,3
铸康诊所,medical,医疗保健服务;诊所;诊所,青羊区,104.010229,30.663447,5
青羊扶正中医诊所,medical,医疗保健服务;诊所;诊所,青羊区,104.006141,30.66493,3
光华门诊,medical,医疗保健服务;专科医院;口腔医院,青羊区,104.006952,30.667445,3
青羊区颐和堂大药房,medical,医疗保健服务;医药保健销售店;药房,青羊区,104.01365,30.661556,1
萱妮儿产后调理恢复中心(西门店),medical,医疗保健服务;专科医院;专科医院,青羊区,104.004847,30.66619,1
一心堂药店,medical,医疗保健服务;医药保健销售店;药房,青羊区,104.012939,30.66456,3
勇辉诊所,medical,医疗保健服务;诊所;诊所,青羊区,104.007787,30.66348,1
海归堂中医诊所,medical,医疗保健服务;诊所;诊所,青羊区,104.006085,30.661168,1
天度医学美容,medical,医疗保健服务;专科医院;整形美容,青羊区,104.018631,30.665685,5
成都市青羊区中医医院,medical,医疗保健服务;综合医院;综合医院,青羊区,104.016008,30.665045,4
承济堂中医诊疗馆,medical,医疗保健服务;诊所;诊所,青羊区,104.021022,30.664544,2
西南财经大学医院,medical,医疗保健服务;综合医院;综合医院,青羊区,104.014996,30.669107,1
安康堂大药房,medical,医疗保健服务;医药保健销售店;药房,青羊区,104.018992,30.662647,3
青羊区百乐康药房,medical,医疗保健服务;医药保健销售店;药房,青羊区,104.02303,30.665052,1
成都清杨华生莱顿医学门诊部,medical,医疗保健服务;诊所;诊所,青羊区,104.01913,30.659875,1
华仁大药房(家园南街),medical,医疗保健服务;医药保健销售店;药房,青羊区,104.0139,30.662989,1
晟德药房,medical,医疗保健服务;医药保健销售店;药房,青羊区,104.054223,30.666562,69
十二桥药房,medical,医疗保健服务;医药保健销售店;药房,金牛区,104.043782,30.666828,3
杏林牙医,medical,医疗保健服务;专科医院;口腔医院,青羊区,104.049656,30.66589,4
联勤部机关医院,medical,医疗保健服务;综合医院;综合医院,青羊区,104.047741,30.661439,3
妇产科医院,medical,医疗保健服务;专科医院;妇科医院,青羊区,104.052234,30.659785,14
圣菲牙科(金河路),medical,医疗保健服务;专科医院;口腔医院,青羊区,104.049843,30.663151,2
正安中医(成都店),medical,医疗保健服务;诊所;诊所,青羊区,104.047654,30.665026,2
抚南诊所,medical,医疗保健服务;诊所;诊所,金牛区,104.045902,30.66871,2
华安堂(通惠门店),medical,医疗保健服务;医药保健销售店;药房,青羊区,104.045616,30.665195,1
杜氏骨伤,medical,医疗保健服务;诊所;诊所,青羊区,104.052541,30.667904,6
福频诊所,medical,医疗保健服务;诊所;诊所,青羊区,104.058033,30.661465,67
洁西口腔诊所,medical,医疗保健服务;专科医院;口腔医院,青羊区,104.057375,30.665772,5
集美牙科,medical,医疗保健服务;专科医院;口腔医院|医疗保健服务;诊所;诊所,青羊区,104.062577,30.663647,3
微风牙科,medical,医疗保健服务;专科医院;口腔医院,青羊区,104.060206,30.663832,1
华安中医馆,medical,医疗保健服务;医药保健销售店;药房,青羊区,104.060427,30.667776,3
碧莲盛,medical,医疗保健服务;专科医院;整形美容,青羊区,104.068492,30.666913,2
德仁堂(涉处药店),medical,医疗保健服务;医药保健销售店;药房,锦江区,104.071826,30.661073,1
中医馆,medical,医疗保健服务;诊所;诊所,青羊区,104.071809,30.668864,2
祥太诊所,medical,医疗保健服务;诊所;诊所,青羊区,104.072538,30.665347,5
永和堂大药房,medical,医疗保健服务;医药保健销售店;药房,青羊区,104.064079,30.668842,2
华安堂,medical,医疗保健服务;医药保健销售店;药房,锦江区,104.074745,30.662698,40
御河诊所,medical,医疗保健服务;诊所;诊所,青羊区,104.065827,30.667826,2
成都大药房(提督店),medical,医疗保健服务;医药保健销售店;药房,青羊区,104.068969,30.662477,1
百信药业(鼓楼店),medical,医疗保健服务;医药保健销售店;药房,青羊区,104.070824,30.667014,4
中医馆,medical,医疗保健服务;诊所;诊所,锦江区,104.084517,30.661315,177
建国口腔(福德街),medical,医疗保健服务;专科医院;口腔医院,青羊区,104.080952,30.669339,1
成都锦江农工门诊部,medical,医疗保健服务;诊所;诊所,锦江区,104.080405,30.665061,3
华安堂药业(玉沙路店),medical,医疗保健服务;医药保健销售店;药房,锦江区,104.081017,30.667545,1
同仁堂药店,medical,医疗保健服务;医药保健销售店;药房,锦江区,104.077837,30.661353,3
海天药房(中新街),medical,医疗保健服务;医药保健销售店;药房,锦江区,104.073943,30.659588,1
成华慈济堂诊所,medical,医疗保健服务;诊所;诊所,成华区,104.094121,30.664396,61
同济,medical,医疗保健服务;医药保健销售店;药房,成华区,104.09156,30.661435,8
王氏口腔诊所,medical,医疗保健服务;专科医院;口腔医院,锦江区,104.084567,30.660104,1
锦江宗塔诊所,medical,医疗保健服务;诊所;诊所,锦江区,104.089206,30.66314,2
成都大药房(南新店),medical,医疗保健服务;医药保健销售店;药房,成华区,104.102502,30.667018,4
天德药房,medical,医疗保健服务;医药保健销售店;药房,成华区,104.09678,30.662656,8
翔飞诊所,medical,医疗保健服务;诊所;诊所,成华区,104.094964,30.668074,1
