name,category,type,district,wgs_lng,wgs_lat,weight
四川省残疾人协会骑游队苏坡分队,government,政府机构及社会团体;社会团体;残联,青羊区,103.979704,30.672068,1
光华工商所,government,政府机构及社会团体;工商税务机构;工商部门,青羊区,103.988857,30.674733,1
四川省水文水资源勘测局国家水文资料档案库,government,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,青羊区,103.984336,30.677092,1
双新路社区居委会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,青羊区,103.991656,30.674651,6
青羊区城市管理指挥监督中心,government,政府机构及社会团体;政府机关;区县级政府及事业单位,青羊区,103.991908,30.670081,1
贝森路社区居委会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,青羊区,104.001194,30.671371,7
中共金凤社区委员会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,青羊区,104.001182,30.679041,1
成都市工人文化宫办公区,government,政府机构及社会团体;政府机关;政府机关相关,青羊区,104.007005,30.671927,11
锦屏社区公共事务所,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,青羊区,104.01163,30.674804,4
成都市轻微道路交通事故快速处理青羊区服务中心,government,政府机构及社会团体;交通车辆管理;交通车辆管理相关,青羊区,104.005004,30.675576,1
战旗社区居委会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,青羊区,104.017088,30.675966,6
成都市青羊区国防动员委员会,government,政府机构及社会团体;政府机关;区县级政府及事业单位,青羊区,104.018751,30.675118,1
青羊区光华街道办事处清康社区,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,青羊区,104.017745,30.670754,3
西安路街道办事处(青西路),government,政府机构及社会团体;政府机关;乡镇级政府及事业单位,金牛区,104.032178,30.675035,9
府南派出所,government,政府机构及社会团体;公检法机构;公安警察,青羊区,104.025098,30.676577,14
成都市创业促进中心,government,政府机构及社会团体;政府机关;地市级政府及事业单位,青羊区,104.031564,30.669879,13
成都市青羊区环境保护局,government,政府机构及社会团体;政府机关;区县级政府及事业单位,青羊区,104.025857,30.675085,3
四川省监察厅,government,政府机构及社会团体;政府机关;省直辖市级政府及事业单位,青羊区,104.028961,30.673958,2
石人北路社区居委会,government,政府机构及社会团体;政府机关;乡镇以下级政府及事业单位,青羊区,104.027648,30.678387,3
