community_id,name,district,center_lng,center_lat,polygon_wkt
1806,天仁雅居,金牛区,104.05717,30.688044,"POLYGON ((104.0588297 30.6809501, 104.0553 30.6822902, 104.0505674 30.6844898, 104.0473077 30.6862984, 104.0489278 30.6904874, 104.0510528 30.6934925, 104.0527664 30.6949663, 104.0566543 30.6969222, 104.0576958 30.6969402, 104.0584012 30.6969292, 104.0585195 30.6969257, 104.0660655 30.6905761, 104.0671444 30.6884424, 104.0671448 30.6882834, 104.061367 30.6828713, 104.0588297 30.6809501))"
1807,五丁路9号院,金牛区,104.062101,30.686676,"POLYGON ((104.0584083 30.6796361, 104.0553 30.6822902, 104.0519153 30.6872113, 104.0546156 30.6917067, 104.0568061 30.6918179, 104.0637543 30.6916545, 104.0671456 30.6905737, 104.0706527 30.6883841, 104.070809 30.6882198, 104.0696576 30.682107, 104.0694685 30.6819175, 104.0584083 30.6796361))"
1808,阀门厂宿舍,金牛区,104.059708,30.688179,"POLYGON ((104.0581174 30.683438, 104.0556549 30.6844028, 104.0498383 30.6867412, 104.0496635 30.6869338, 104.0523944 30.6912305, 104.0546954 30.6935827, 104.0605963 30.6971749, 104.0638711 30.6948379, 104.0708286 30.6883658, 104.070809 30.6882198, 104.0684143 30.6849821, 104.0609673 30.6835426, 104.0581174 30.683438))"
1809,一环路北二段100号院,金牛区,104.060356,30.688161,"POLYGON ((104.0581174 30.683438, 104.0556549 30.6844028, 104.0498383 30.6867412, 104.0496635 30.6869338, 104.0523944 30.6912305, 104.0546954 30.6935827, 104.0605963 30.6971749, 104.0638711 30.6948379, 104.0708286 30.6883658, 104.070809 30.6882198, 104.0684143 30.6849821, 104.0609673 30.6835426, 104.0581174 30.683438))"
1810,庆宪街80号院,青羊区,104.05707,30.680276,"POLYGON ((104.0578607 30.6735976, 104.0497119 30.6742686, 104.0490545 30.6753591, 104.0488511 30.6784708, 104.0505674 30.6844898, 104.0519153 30.6872113, 104.0632224 30.6861272, 104.0632792 30.6860726, 104.0634359 30.682967, 104.0627203 30.6765578, 104.0626341 30.6764254, 104.0581607 30.6737374, 104.0578607 30.6735976))"
1811,西体奥林花园,金牛区,104.054167,30.682194,"POLYGON ((104.0577626 30.6745732, 104.0501754 30.6751465, 104.048412 30.6756107, 104.0467942 30.6770053, 104.04574 30.680761, 104.048507 30.6873538, 104.0495136 30.6875234, 104.0565249 30.6883859, 104.0567814 30.6884073, 104.0576045 30.6882841, 104.0636549 30.6868332, 104.0634359 30.682967, 104.061895 30.6766176, 104.0602072 30.67551, 104.0577626 30.6745732))"
1812,和朝新居,金牛区,104.061945,30.687785,"POLYGON ((104.0584083 30.6796361, 104.0553 30.6822902, 104.0519153 30.6872113, 104.0546156 30.6917067, 104.0568061 30.6918179, 104.0637543 30.6916545, 104.0671456 30.6905737, 104.0706527 30.6883841, 104.070809 30.6882198, 104.0696576 30.682107, 104.0694685 30.6819175, 104.0584083 30.6796361))"
1813,天茵苑,金牛区,104.053599,30.682669,"POLYGON ((104.0577626 30.6745732, 104.0458505 30.6753494, 104.04576 30.6753859, 104.0454025 30.6777412, 104.0452532 30.6809954, 104.0473077 30.6862984, 104.048507 30.6873538, 104.0495136 30.6875234, 104.0565903 30.6882607, 104.0576045 30.6882841, 104.0632224 30.6861272, 104.0632792 30.6860726, 104.0634359 30.682967, 104.061895 30.6766176, 104.0577626 30.6745732))"
1814,木棕厂家属院,金牛区,104.056226,30.68865,"POLYGON ((104.0590359 30.6806207, 104.0545742 30.6819782, 104.0475722 30.6850223, 104.0473077 30.6862984, 104.0488132 30.6904629, 104.0502973 30.6934662, 104.0522986 30.6955125, 104.0548544 30.6972322, 104.0576958 30.6969402, 104.0637543 30.6916545, 104.0671444 30.6884424, 104.0671448 30.6882834, 104.0634359 30.682967, 104.0590359 30.6806207))"
1815,一环路北二段62号院,金牛区,104.062266,30.687885,"POLYGON ((104.0584083 30.6796361, 104.0553 30.6822902, 104.0519153 30.6872113, 104.0546156 30.6917067, 104.0568061 30.6918179, 104.0637543 30.6916545, 104.0671456 30.6905737, 104.0706527 30.6883841, 104.070809 30.6882198, 104.0696576 30.682107, 104.0694685 30.6819175, 104.0584083 30.6796361))"
1816,一环路北一段380号,金牛区,104.055416,30.688325,"POLYGON ((104.0533012 30.6812997, 104.0465137 30.684558, 104.0444636 30.6858461, 104.0470054 30.6900753, 104.0487556 30.691707, 104.0547854 30.6954197, 104.0581263 30.6939113, 104.0605724 30.6927439, 104.0637206 30.6884092, 104.0637168 30.6882637, 104.0636549 30.6868332, 104.0627503 30.6843179, 104.0607734 30.6831324, 104.0581981 30.6821716, 104.0533012 30.6812997))"
1817,通锦小区,青羊区,104.055929,30.680136,"POLYGON ((104.0578607 30.6735976, 104.0497119 30.6742686, 104.0490545 30.6753591, 104.0488511 30.6784708, 104.0505674 30.6844898, 104.0519153 30.6872113, 104.0632224 30.6861272, 104.0632792 30.6860726, 104.0634359 30.682967, 104.0627203 30.6765578, 104.0626341 30.6764254, 104.0581607 30.6737374, 104.0578607 30.6735976))"
1818,锦欣苑,青羊区,104.057302,30.679451,"POLYGON ((104.0584584 30.6706931, 104.0580319 30.6707815, 104.053735 30.6717561, 104.0493946 30.6737367, 104.048412 30.6756107, 104.0488511 30.6784708, 104.0505674 30.6844898, 104.0538153 30.6851969, 104.0616654 30.6851352, 104.0618344 30.6850649, 104.0619192 30.6850034, 104.0627503 30.6843179, 104.0634359 30.682967, 104.0644655 30.6803248, 104.0659452 30.6747197, 104.0584584 30.6706931))"
1819,皂角巷20号院,金牛区,104.062633,30.68819,"POLYGON ((104.0590359 30.6806207, 104.0561862 30.6826835, 104.0526292 30.6874998, 104.0568061 30.6918179, 104.0638674 30.697882, 104.0640001 30.6978877, 104.0671832 30.6948454, 104.0708542 30.6905462, 104.0733164 30.6875434, 104.071967 30.6844533, 104.0694685 30.6819175, 104.0590359 30.6806207))"
1820,吉福苑(九里堤南路),金牛区,104.056766,30.689371,"POLYGON ((104.0581981 30.6821716, 104.0561862 30.6826835, 104.0476415 30.6864675, 104.0527502 30.6954961, 104.0548544 30.6972322, 104.0585195 30.6969257, 104.062067 30.6948638, 104.0671444 30.6884424, 104.0671448 30.6882834, 104.0627503 30.6843179, 104.0607734 30.6831324, 104.0581981 30.6821716))"
1821,一环路北二段58号院,金牛区,104.063096,30.688047,"POLYGON ((104.0590359 30.6806207, 104.0561862 30.6826835, 104.0526292 30.6874998, 104.0568061 30.6918179, 104.0638674 30.697882, 104.0640001 30.6978877, 104.0671832 30.6948454, 104.0708542 30.6905462, 104.0733164 30.6875434, 104.071967 30.6844533, 104.0694685 30.6819175, 104.0590359 30.6806207))"
1822,通锦苑(通锦桥路),金牛区,104.053953,30.680753,"POLYGON ((104.0578822 30.6730431, 104.0492551 30.6730696, 104.0489563 30.6731819, 104.0467942 30.6770053, 104.04574 30.680761, 104.0495136 30.6875234, 104.0522365 30.6873269, 104.0573505 30.6868057, 104.0616654 30.6851352, 104.0618344 30.6850649, 104.0619192 30.6850034, 104.0635554 30.676915, 104.0637953 30.6757272, 104.0621595 30.6745682, 104.0578822 30.6730431))"
1823,东二道街小区,青羊区,104.062383,30.680133,"POLYGON ((104.0607555 30.6725083, 104.0565146 30.6767703, 104.0551667 30.6798906, 104.05889 30.6838589, 104.0610826 30.684408, 104.0696576 30.682107, 104.0714942 30.6775045, 104.0718513 30.6758406, 104.0706932 30.6751896, 104.0674357 30.6741757, 104.0609522 30.6725455, 104.0607555 30.6725083))"
1824,一环路北二段7号院,金牛区,104.061609,30.689278,"POLYGON ((104.059238 30.6808654, 104.0498383 30.6867412, 104.0498714 30.6869757, 104.0523944 30.6912305, 104.0546954 30.6935827, 104.0638711 30.6948379, 104.0708286 30.6883658, 104.070809 30.6882198, 104.0672696 30.6828212, 104.0593674 30.6808834, 104.059238 30.6808654))"
1825,聚贤居(通锦桥路),金牛区,104.05422,30.679907,"POLYGON ((104.049543 30.6717778, 104.0489344 30.6723876, 104.0467942 30.6770053, 104.0468973 30.6799213, 104.0496635 30.6869338, 104.0497764 30.6869568, 104.0498714 30.6869757, 104.0522365 30.6873269, 104.0610826 30.684408, 104.0630297 30.679581, 104.0637953 30.6757272, 104.0635078 30.6753046, 104.0621595 30.6745682, 104.0594761 30.6731143, 104.049543 30.6717778))"
1826,铁路新村(沙洲街),金牛区,104.053712,30.688975,"POLYGON ((104.0505674 30.6844898, 104.0473077 30.6862984, 104.0452088 30.6896902, 104.0452877 30.691145, 104.0483151 30.6938779, 104.0523119 30.6960087, 104.0547854 30.6954197, 104.0570324 30.6926156, 104.0576347 30.688558, 104.0576381 30.6884186, 104.0576073 30.6878154, 104.0505674 30.6844898))"
1827,北站西二路4号院(北站西二路),金牛区,104.063168,30.689311,"POLYGON ((104.0590359 30.6806207, 104.0561862 30.6826835, 104.0526292 30.6874998, 104.0570324 30.6926156, 104.0638674 30.697882, 104.0640001 30.6978877, 104.0671832 30.6948454, 104.0708542 30.6905462, 104.0733164 30.6875434, 104.0732522 30.6874103, 104.0694685 30.6819175, 104.0590359 30.6806207))"
1828,万担仓路小区,金牛区,104.068103,30.683874,"POLYGON ((104.0666973 30.6764266, 104.0665841 30.6764835, 104.0581174 30.683438, 104.0585709 30.6882674, 104.0636649 30.6905811, 104.0637536 30.690581, 104.0660655 30.6905761, 104.0671456 30.6905737, 104.0706753 30.6905488, 104.0708542 30.6905462, 104.0733164 30.6875434, 104.0755012 30.6830528, 104.076471 30.6789393, 104.0764076 30.6788433, 104.076162 30.6785074, 104.0701999 30.6766091, 104.0666973 30.6764266))"
1829,北城8号,金牛区,104.068054,30.682549,"POLYGON ((104.0698438 30.6760805, 104.0666973 30.6764266, 104.0665841 30.6764835, 104.0576078 30.6832136, 104.058554 30.6875727, 104.0660655 30.6905761, 104.0671456 30.6905737, 104.0706753 30.6905488, 104.0732522 30.6874103, 104.0755012 30.6830528, 104.0771257 30.6786248, 104.07259 30.6769609, 104.07043 30.6761811, 104.0698438 30.6760805))"
1830,白马苑,金牛区,104.06629,30.684259,"POLYGON ((104.0666973 30.6764266, 104.0665841 30.6764835, 104.0581174 30.683438, 104.0585709 30.6882674, 104.0636649 30.6905811, 104.0637536 30.690581, 104.0660655 30.6905761, 104.0671456 30.6905737, 104.0706753 30.6905488, 104.0708542 30.6905462, 104.0733164 30.6875434, 104.0755012 30.6830528, 104.076471 30.6789393, 104.0764076 30.6788433, 104.076162 30.6785074, 104.0701999 30.6766091, 104.0666973 30.6764266))"
1831,万福苑(成华西街),金牛区,104.066461,30.685497,"POLYGON ((104.0705217 30.6794445, 104.0690625 30.6798515, 104.0604658 30.6825613, 104.0581174 30.683438, 104.0584292 30.6884095, 104.0660858 30.694835, 104.0671832 30.6948454, 104.0677485 30.694841, 104.0708692 30.6926848, 104.0758299 30.6864743, 104.0755012 30.6830528, 104.0753204 30.68264, 104.0727662 30.6804716, 104.0705217 30.6794445))"
1832,新村河边街13号2幢,金牛区,104.066923,30.682726,"POLYGON ((104.0698438 30.6760805, 104.0666973 30.6764266, 104.0665841 30.6764835, 104.0576078 30.6832136, 104.058554 30.6875727, 104.0660655 30.6905761, 104.0671456 30.6905737, 104.0706753 30.6905488, 104.0732522 30.6874103, 104.0755012 30.6830528, 104.0771257 30.6786248, 104.07259 30.6769609, 104.07043 30.6761811, 104.0698438 30.6760805))"
1833,新村河边街11号院,金牛区,104.067708,30.682331,"POLYGON ((104.0698438 30.6760805, 104.0666973 30.6764266, 104.0665841 30.6764835, 104.0576078 30.6832136, 104.058554 30.6875727, 104.0660655 30.6905761, 104.0671456 30.6905737, 104.0706753 30.6905488, 104.0732522 30.6874103, 104.0755012 30.6830528, 104.0771257 30.6786248, 104.07259 30.6769609, 104.07043 30.6761811, 104.0698438 30.6760805))"
1834,地矿局宿舍,金牛区,104.070949,30.684987,"POLYGON ((104.0666973 30.6764266, 104.0665841 30.6764835, 104.0615999 30.6850838, 104.0621656 30.6869903, 104.0636342 30.6884084, 104.0660655 30.6905761, 104.0707064 30.692687, 104.0708692 30.6926848, 104.0741838 30.6905045, 104.0778809 30.6859046, 104.0794437 30.6806746, 104.076162 30.6785074, 104.0701999 30.6766091, 104.0666973 30.6764266))"
1835,人民北路一段小区,金牛区,104.07049,30.6858,"POLYGON ((104.0666973 30.6764266, 104.0665841 30.6764835, 104.0615999 30.6850838, 104.0621656 30.6869903, 104.0636342 30.6884084, 104.0660655 30.6905761, 104.0707064 30.692687, 104.0708692 30.6926848, 104.0741838 30.6905045, 104.0778809 30.6859046, 104.0794437 30.6806746, 104.076162 30.6785074, 104.0701999 30.6766091, 104.0666973 30.6764266))"
1836,新村河边街13号4幢,金牛区,104.066772,30.682703,"POLYGON ((104.0698438 30.6760805, 104.0666973 30.6764266, 104.0665841 30.6764835, 104.0576078 30.6832136, 104.058554 30.6875727, 104.0660655 30.6905761, 104.0671456 30.6905737, 104.0706753 30.6905488, 104.0732522 30.6874103, 104.0755012 30.6830528, 104.0771257 30.6786248, 104.07259 30.6769609, 104.07043 30.6761811, 104.0698438 30.6760805))"
1837,月楿俊苑,金牛区,104.067527,30.682245,"POLYGON ((104.0698438 30.6760805, 104.0666973 30.6764266, 104.0665841 30.6764835, 104.0576078 30.6832136, 104.058554 30.6875727, 104.0660655 30.6905761, 104.0671456 30.6905737, 104.0706753 30.6905488, 104.0732522 30.6874103, 104.0755012 30.6830528, 104.0771257 30.6786248, 104.07259 30.6769609, 104.07043 30.6761811, 104.0698438 30.6760805))"
1838,白马寺街6号院,金牛区,104.065477,30.684208,"POLYGON ((104.0666973 30.6764266, 104.0665841 30.6764835, 104.0581174 30.683438, 104.0585709 30.6882674, 104.0636649 30.6905811, 104.0637536 30.690581, 104.0660655 30.6905761, 104.0671456 30.6905737, 104.0706753 30.6905488, 104.0708542 30.6905462, 104.0733164 30.6875434, 104.0755012 30.6830528, 104.076471 30.6789393, 104.0764076 30.6788433, 104.076162 30.6785074, 104.0701999 30.6766091, 104.0666973 30.6764266))"
1839,新村河边街5号院,金牛区,104.068179,30.681538,"POLYGON ((104.064081 30.6728945, 104.0639837 30.6729556, 104.0581174 30.683438, 104.05889 30.6838589, 104.0616654 30.6851352, 104.0671528 30.6864138, 104.071967 30.6844533, 104.0753204 30.68264, 104.0771257 30.6786248, 104.0756794 30.675419, 104.0683795 30.6735789, 104.064081 30.6728945))"
1840,白马寺街11号院,金牛区,104.065255,30.68384,"POLYGON ((104.0677925 30.6779244, 104.0580199 30.6780109, 104.0577778 30.6781481, 104.0576199 30.6782376, 104.0533012 30.6812997, 104.0565249 30.6883859, 104.0567814 30.6884073, 104.0637206 30.6884092, 104.072097 30.6807537, 104.0719265 30.6782016, 104.0677925 30.6779244))"
1841,新园(白马寺北顺街),金牛区,104.066665,30.686828,"POLYGON ((104.0705217 30.6794445, 104.0690625 30.6798515, 104.0604658 30.6825613, 104.0581174 30.683438, 104.0584292 30.6884095, 104.0660858 30.694835, 104.0671832 30.6948454, 104.0677485 30.694841, 104.0708692 30.6926848, 104.0758299 30.6864743, 104.0755012 30.6830528, 104.0753204 30.68264, 104.0727662 30.6804716, 104.0705217 30.6794445))"
1842,成都市白马寺二巷一号,金牛区,104.065061,30.68475,"POLYGON ((104.0580199 30.6780109, 104.0577778 30.6781481, 104.0576199 30.6782376, 104.0539403 30.6817044, 104.0546624 30.6878697, 104.0605724 30.6927439, 104.0638711 30.6948379, 104.067189 30.6927334, 104.0708286 30.6883658, 104.071967 30.6844533, 104.0692266 30.6798275, 104.0580199 30.6780109))"
1843,福林公寓,金牛区,104.071149,30.681874,"POLYGON ((104.0699686 30.672989, 104.0655675 30.6748967, 104.0654667 30.6749439, 104.0627503 30.6843179, 104.0706527 30.6883841, 104.0708286 30.6883658, 104.0763761 30.686951, 104.0766467 30.6868511, 104.0796254 30.6811006, 104.0789044 30.6777076, 104.0753178 30.6740897, 104.0699686 30.672989))"
1844,铁路局商住楼,金牛区,104.066707,30.68758,"POLYGON ((104.0694913 30.6810575, 104.0600009 30.6836321, 104.0568995 30.6876689, 104.0565903 30.6882607, 104.0565249 30.6883859, 104.057171 30.6894905, 104.0672094 30.697977, 104.0707137 30.6948182, 104.0741838 30.6905045, 104.0777963 30.6857521, 104.0694913 30.6810575))"
1845,一环路北二段32号院,金牛区,104.066881,30.687581,"POLYGON ((104.0694913 30.6810575, 104.0600009 30.6836321, 104.0568995 30.6876689, 104.0565903 30.6882607, 104.0565249 30.6883859, 104.057171 30.6894905, 104.0672094 30.697977, 104.0707137 30.6948182, 104.0741838 30.6905045, 104.0777963 30.6857521, 104.0694913 30.6810575))"
1846,白马寺街10号院落,金牛区,104.06507,30.686318,"POLYGON ((104.0583524 30.679102, 104.0581489 30.6792291, 104.0545742 30.6819782, 104.0546624 30.6878697, 104.0574315 30.6911296, 104.0638444 30.6964544, 104.0706753 30.6905488, 104.071967 30.6844533, 104.0694913 30.6810575, 104.0583524 30.679102))"
1847,万福花园(星辉西路),金牛区,104.070836,30.681138,"POLYGON ((104.0742945 30.6741791, 104.0708905 30.6743844, 104.0693933 30.6750598, 104.0671046 30.6806323, 104.0696576 30.682107, 104.0755012 30.6830528, 104.0769876 30.6827828, 104.0783024 30.6812299, 104.0789044 30.6777076, 104.0742945 30.6741791))"
1848,武都路6号院,青羊区,104.067919,30.680458,"POLYGON ((104.064081 30.6728945, 104.0639837 30.6729556, 104.0581174 30.683438, 104.05889 30.6838589, 104.0616654 30.6851352, 104.0671528 30.6864138, 104.071967 30.6844533, 104.0753204 30.68264, 104.0771257 30.6786248, 104.0756794 30.675419, 104.0683795 30.6735789, 104.064081 30.6728945))"
1849,成华巷4号院,金牛区,104.073077,30.683217,"POLYGON ((104.0731318 30.6777812, 104.0677925 30.6779244, 104.0676815 30.6779755, 104.0627503 30.6843179, 104.0636356 30.6882634, 104.0637206 30.6884092, 104.0671456 30.6905737, 104.0707064 30.692687, 104.0708692 30.6926848, 104.0771074 30.6886691, 104.0794868 30.6853253, 104.0811056 30.6798659, 104.0771257 30.6786248, 104.0731318 30.6777812))"
1850,成华巷2号院,金牛区,104.073183,30.683394,"POLYGON ((104.0731318 30.6777812, 104.0677925 30.6779244, 104.0676815 30.6779755, 104.0627503 30.6843179, 104.0636356 30.6882634, 104.0637206 30.6884092, 104.0671456 30.6905737, 104.0707064 30.692687, 104.0708692 30.6926848, 104.0771074 30.6886691, 104.0794868 30.6853253, 104.0811056 30.6798659, 104.0771257 30.6786248, 104.0731318 30.6777812))"
1851,金华公寓(星辉西路),金牛区,104.072177,30.681576,"POLYGON ((104.0699686 30.672989, 104.0655675 30.6748967, 104.0654667 30.6749439, 104.0627503 30.6843179, 104.0706527 30.6883841, 104.0708286 30.6883658, 104.0763761 30.686951, 104.0766467 30.6868511, 104.0796254 30.6811006, 104.0789044 30.6777076, 104.0753178 30.6740897, 104.0699686 30.672989))"
1852,武都路4号院,青羊区,104.068511,30.680157,"POLYGON ((104.0672007 30.6727213, 104.0631051 30.6727896, 104.0623285 30.6748212, 104.0600009 30.6836321, 104.0600468 30.6839576, 104.0615999 30.6850838, 104.0632224 30.6861272, 104.0706527 30.6883841, 104.0708286 30.6883658, 104.0767234 30.6819858, 104.0775459 30.6800469, 104.0778872 30.6782321, 104.0775721 30.6777533, 104.0750971 30.6741956, 104.0699686 30.672989, 104.0672007 30.6727213))"
1853,成华巷3号,金牛区,104.073436,30.683391,"POLYGON ((104.0731318 30.6777812, 104.0677925 30.6779244, 104.0676815 30.6779755, 104.0627503 30.6843179, 104.0636356 30.6882634, 104.0637206 30.6884092, 104.0671456 30.6905737, 104.0707064 30.692687, 104.0708692 30.6926848, 104.0771074 30.6886691, 104.0794868 30.6853253, 104.0811056 30.6798659, 104.0771257 30.6786248, 104.0731318 30.6777812))"
1854,五丁路16号院,金牛区,104.063758,30.686425,"POLYGON ((104.0583524 30.679102, 104.0581489 30.6792291, 104.0545742 30.6819782, 104.0546624 30.6878697, 104.0574315 30.6911296, 104.0638444 30.6964544, 104.0706753 30.6905488, 104.071967 30.6844533, 104.0694913 30.6810575, 104.0583524 30.679102))"
1855,人民中路三段小区,青羊区,104.0698,30.679854,"POLYGON ((104.0672007 30.6727213, 104.0631051 30.6727896, 104.0623285 30.6748212, 104.0600009 30.6836321, 104.0600468 30.6839576, 104.0632224 30.6861272, 104.0706527 30.6883841, 104.0708286 30.6883658, 104.0767234 30.6819858, 104.0775459 30.6800469, 104.0778872 30.6782321, 104.0752049 30.6741413, 104.072684 30.6735491, 104.0699686 30.672989, 104.0672007 30.6727213))"
